Trump,Moving Average,class
-0.002442857142857182,-7.14834724770963e-05,UP
-0.09361515151515151,-8.338957606790487e-05,DOWN
-0.03637222222222222,-8.618132901028197e-05,DOWN
-0.17342499999999997,-8.291323560594144e-05,UP
0.04701860465116281,-0.00010510141001485174,DOWN
0.1549108695652174,-9.35565010657946e-05,UP
-0.02776666666666669,-9.908657590296244e-05,DOWN
-0.05911794871794872,-0.00010338884795424441,DOWN
-0.07899411764705883,-9.477932933021904e-05,UP
-0.16801200000000002,-7.603799388644639e-05,UP
-0.12094687500000002,-8.02225862626127e-05,DOWN
-0.03608823529411767,-4.200531687947873e-05,UP
0.02892702702702702,-4.0597656634666635e-05,UP
-0.031589473684210535,-3.929002078573163e-05,UP
-0.13305263157894734,-2.3241326452039246e-05,UP
0.07173409090909091,-7.03966088517749e-05,DOWN
0.06439795918367348,-0.00010768833939689415,DOWN
-0.06036274509803922,-9.970207080001181e-05,UP
-0.168296551724138,-0.00011323805146634669,DOWN
-0.017166666666666663,-0.00012224047805386995,DOWN
0.06108545454545454,-0.00013169194149953434,DOWN
0.0333,-0.00013617699901069535,DOWN
-0.07401875000000001,-0.00012816369646606596,UP
-0.10883720930232557,-0.00011902941717800708,UP
0.06785,-9.36503426010038e-05,UP
-0.05309736842105266,-9.609094660545381e-05,DOWN
-0.09255952380952381,-9.7249892635487e-05,DOWN
-0.21620576923076923,-0.00011248158087551197,DOWN
-0.016536842105263162,-0.00010253737201915136,UP
-0.06915106382978722,-0.00010752929121649046,DOWN
-0.08684166666666666,-0.00010756900684971704,DOWN
0.003107499999999996,-0.00010544299090420317,UP
0.02848750000000002,-0.00010778234443642454,DOWN
-0.015238095238095248,-0.00011065564907197789,DOWN
-0.07440943396226414,-0.00013530324254618087,DOWN
-0.04286136363636364,-0.0001329296653407308,UP
-0.0044442307692307715,-0.0001265190613108924,UP
-0.06534999999999999,-0.00013694415984177866,DOWN
0.05443055555555555,-0.0001376863758932867,DOWN
-0.09238780487804879,-0.00013470011354965727,UP
0.039571999999999996,-0.00015261508134090107,DOWN
-0.015562499999999996,-0.00015735197598631956,DOWN
0.07612045454545453,-0.00017251964485254234,DOWN
-0.017902222222222222,-0.0002007281810152417,DOWN
0.03713478260869565,-0.0001988150339420347,UP
-0.028132758620689646,-0.0001912391898848398,UP
0.06229772727272726,-0.0001865855618916612,UP
0.20716470588235297,-0.00018232891997493894,UP
0.18802363636363637,-0.00020920048392403245,DOWN
0.03746938775510205,-0.00020089092824271404,UP
-0.16854523809523808,-0.00020483713547747584,DOWN
0.08972745098039214,-0.0002010637688041328,UP
-0.02335957446808511,-0.0002200731198589434,DOWN
-0.04731111111111112,-0.0002040537787129093,UP
0.026988636363636354,-0.000208212843111788,DOWN
-0.06030212765957447,-0.00019047968119112468,UP
-0.07744285714285717,-0.00018207051023200194,UP
-0.10265882352941177,-0.00016801933026289184,UP
0.06778055555555557,-0.00015487277188630522,UP
0.05296666666666668,-0.00017004833630718252,DOWN
-0.06151904761904762,-0.0001652074180387153,UP
0.027668749999999995,-0.00016232459186649173,UP
0.017375555555555568,-0.00016925986386695513,DOWN
0.01946862745098039,-0.00016782909996937434,UP
-0.10293750000000003,-0.00017398251047895386,DOWN
0.0494423076923077,-0.00019597619675115752,DOWN
0.0667431818181818,-0.00020468327892730898,DOWN
