file,run,accuracy
NoTrudeau2020.csv,8,0.5395161290322582
NoTrudeau2020.csv,9,0.4964717741935484
NoTrudeau2020.csv,10,0.4583669354838709
NoTrudeau2020.csv,11,0.5133064516129032
NoTrudeau2020.csv,12,0.4743951612903226
NoTrudeau2020.csv,13,0.4905241935483871
NoTrudeau2020.csv,14,0.5254032258064517
NoTrudeau2020.csv,15,0.4679435483870968
NoTrudeau2020.csv,16,0.4872983870967742
NoTrudeau2020.csv,17,0.49627016129032253
NoTrudeau2020.csv,18,0.5037298387096774
NoTrudeau2020.csv,19,0.47197580645161297
NoTrudeau2020.csv,20,0.4808467741935483
NoTrudeau2020.csv,21,0.471875
NoTrudeau2020.csv,22,0.532358870967742
NoTrudeau2020.csv,23,0.4933467741935484
NoTrudeau2020.csv,24,0.4816532258064516
NoTrudeau2020.csv,25,0.5158266129032258
NoTrudeau2020.csv,26,0.4804435483870968
NoTrudeau2020.csv,27,0.4877016129032258
NoTrudeau2020.csv,28,0.4773185483870967
NoTrudeau2020.csv,29,0.4933467741935484
NoTrump.csv,0,0.5248847926267282
NoTrump.csv,1,0.48312852022529434
NoTrump.csv,2,0.4848438300051203
NoTrump.csv,3,0.4911418330773169
NoTrump.csv,4,0.5133640552995391
NoTrump.csv,5,0.5372247823860727
NoTrump.csv,6,0.4432923707117255
NoTrump.csv,7,0.521710189452125
NoTrump.csv,8,0.4881464413722478
NoTrump.csv,9,0.5279057859703021
NoTrump.csv,10,0.4799539170506913
NoTrump.csv,11,0.5199948796722991
NoTrump.csv,12,0.49459805427547365
NoTrump.csv,13,0.49925755248335896
NoTrump.csv,14,0.488120839733743
NoTrump.csv,15,0.4800819252432156
NoTrump.csv,16,0.5151305683563747
NoTrump.csv,17,0.5040962621607783
NoTrump.csv,18,0.49452124935995895
NoTrump.csv,19,0.47370711725550435
NoTrump.csv,20,0.5103942652329749
NoTrump.csv,21,0.5472094214029697
NoTrump.csv,22,0.5278545826932923
NoTrump.csv,23,0.5152329749103942
NoTrump.csv,24,0.48663594470046084
NoTrump.csv,25,0.5279569892473119
NoTrump.csv,26,0.5041218637992831
NoTrump.csv,27,0.5038658474142345
NoTrump.csv,28,0.49280593958013313
NoTrump.csv,29,0.483358934971838
NoTrump2019.csv,0,0.5176411290322582
NoTrump2019.csv,1,0.5432459677419356
NoTrump2019.csv,2,0.4607862903225806
NoTrump2019.csv,3,0.4758064516129032
NoTrump2019.csv,4,0.5273185483870968
NoTrump2019.csv,5,0.4956653225806452
NoTrump2019.csv,6,0.5142137096774192
NoTrump2019.csv,7,0.527116935483871
NoTrump2019.csv,8,0.5014112903225806
NoTrump2019.csv,9,0.5239919354838711
NoTrump2019.csv,10,0.5240927419354839
NoTrump2019.csv,11,0.5241935483870968
NoTrump2019.csv,12,0.4855846774193548
NoTrump2019.csv,13,0.5143145161290322
NoTrump2019.csv,14,0.5465725806451613
NoTrump2019.csv,15,0.517540322580645
NoTrump2019.csv,16,0.5587701612903226
NoTrump2019.csv,17,0.5081653225806451
NoTrump2019.csv,18,0.4956653225806452
NoTrump2019.csv,19,0.4955645161290322
NoTrump2019.csv,20,0.5110887096774193
NoTrump2019.csv,21,0.5337701612903225
NoTrump2019.csv,22,0.5081653225806452
NoTrump2019.csv,23,0.5238911290322579
NoTrump2019.csv,24,0.5211693548387097
NoTrump2019.csv,25,0.5143145161290322
NoTrump2019.csv,26,0.517540322580645
NoTrump2019.csv,27,0.5304435483870968
NoTrump2019.csv,28,0.5240927419354839
NoTrump2019.csv,29,0.5431451612903225
NoTrump2020.csv,0,0.5064516129032258
NoTrump2020.csv,1,0.5064516129032258
NoTrump2020.csv,2,0.5064516129032258
NoTrump2020.csv,3,0.5064516129032258
NoTrump2020.csv,4,0.5064516129032258
NoTrump2020.csv,5,0.5064516129032258
NoTrump2020.csv,6,0.5064516129032258
NoTrump2020.csv,7,0.5064516129032258
NoTrump2020.csv,8,0.5064516129032258
NoTrump2020.csv,9,0.5064516129032258
NoTrump2020.csv,10,0.5064516129032258
NoTrump2020.csv,11,0.5064516129032258
NoTrump2020.csv,12,0.5064516129032258
NoTrump2020.csv,13,0.5064516129032258
NoTrump2020.csv,14,0.5064516129032258
NoTrump2020.csv,15,0.5064516129032258
NoTrump2020.csv,16,0.5064516129032258
NoTrump2020.csv,17,0.5064516129032258
NoTrump2020.csv,18,0.5064516129032258
NoTrump2020.csv,19,0.5064516129032258
NoTrump2020.csv,20,0.5064516129032258
NoTrump2020.csv,21,0.5064516129032258
NoTrump2020.csv,22,0.5064516129032258
NoTrump2020.csv,23,0.5064516129032258
NoTrump2020.csv,24,0.5064516129032258
NoTrump2020.csv,25,0.5064516129032258
NoTrump2020.csv,26,0.5064516129032258
NoTrump2020.csv,27,0.5064516129032258
NoTrump2020.csv,28,0.5064516129032258
NoTrump2020.csv,29,0.5064516129032258
onlyMoving.csv,0,0.5103942652329747
onlyMoving.csv,1,0.5103942652329747
onlyMoving.csv,2,0.5103942652329747
onlyMoving.csv,3,0.5103942652329747
onlyMoving.csv,4,0.5103942652329747
onlyMoving.csv,5,0.5103942652329747
onlyMoving.csv,6,0.5103942652329747
onlyMoving.csv,7,0.5103942652329747
onlyMoving.csv,8,0.5103942652329747
onlyMoving.csv,9,0.5103942652329747
onlyMoving.csv,10,0.5103942652329747
onlyMoving.csv,11,0.5103942652329747
onlyMoving.csv,12,0.5103942652329747
onlyMoving.csv,13,0.5103942652329747
onlyMoving.csv,14,0.5103942652329747
onlyMoving.csv,15,0.5103942652329747
onlyMoving.csv,16,0.5103942652329747
onlyMoving.csv,17,0.5103942652329747
onlyMoving.csv,18,0.5103942652329747
onlyMoving.csv,19,0.5103942652329747
onlyMoving.csv,20,0.5103942652329747
onlyMoving.csv,21,0.5103942652329747
onlyMoving.csv,22,0.5103942652329747
onlyMoving.csv,23,0.5103942652329747
onlyMoving.csv,24,0.5103942652329747
onlyMoving.csv,25,0.5103942652329747
onlyMoving.csv,26,0.5103942652329747
onlyMoving.csv,27,0.5103942652329747
onlyMoving.csv,28,0.5103942652329747
onlyMoving.csv,29,0.5103942652329747
onlyMoving2019.csv,0,0.517540322580645
onlyMoving2019.csv,1,0.517540322580645
onlyMoving2019.csv,2,0.517540322580645
onlyMoving2019.csv,3,0.517540322580645
onlyMoving2019.csv,4,0.517540322580645
onlyMoving2019.csv,5,0.517540322580645
onlyMoving2019.csv,6,0.517540322580645
onlyMoving2019.csv,7,0.517540322580645
onlyMoving2019.csv,8,0.517540322580645
onlyMoving2019.csv,9,0.517540322580645
onlyMoving2019.csv,10,0.517540322580645
onlyMoving2019.csv,11,0.517540322580645
onlyMoving2019.csv,12,0.517540322580645
onlyMoving2019.csv,13,0.517540322580645
onlyMoving2019.csv,14,0.517540322580645
onlyMoving2019.csv,15,0.517540322580645
onlyMoving2019.csv,16,0.517540322580645
onlyMoving2019.csv,17,0.517540322580645
onlyMoving2019.csv,18,0.517540322580645
onlyMoving2019.csv,19,0.517540322580645
onlyMoving2019.csv,20,0.517540322580645
onlyMoving2019.csv,21,0.517540322580645
onlyMoving2019.csv,22,0.517540322580645
onlyMoving2019.csv,23,0.517540322580645
onlyMoving2019.csv,24,0.517540322580645
onlyMoving2019.csv,25,0.517540322580645
onlyMoving2019.csv,26,0.517540322580645
onlyMoving2019.csv,27,0.517540322580645
onlyMoving2019.csv,28,0.517540322580645
onlyMoving2019.csv,29,0.517540322580645
onlyMoving2020.csv,0,0.5064516129032258
onlyMoving2020.csv,1,0.5064516129032258
onlyMoving2020.csv,2,0.5064516129032258
onlyMoving2020.csv,3,0.5064516129032258
onlyMoving2020.csv,4,0.5064516129032258
onlyMoving2020.csv,5,0.5064516129032258
onlyMoving2020.csv,6,0.5064516129032258
onlyMoving2020.csv,7,0.5064516129032258
onlyMoving2020.csv,8,0.5064516129032258
onlyMoving2020.csv,9,0.5064516129032258
onlyMoving2020.csv,10,0.5064516129032258
onlyMoving2020.csv,11,0.5064516129032258
onlyMoving2020.csv,12,0.5064516129032258
onlyMoving2020.csv,13,0.5064516129032258
onlyMoving2020.csv,14,0.5064516129032258
onlyMoving2020.csv,15,0.5064516129032258
onlyMoving2020.csv,16,0.5064516129032258
onlyMoving2020.csv,17,0.5064516129032258
onlyMoving2020.csv,18,0.5064516129032258
onlyMoving2020.csv,19,0.5064516129032258
onlyMoving2020.csv,20,0.5064516129032258
onlyMoving2020.csv,21,0.5064516129032258
onlyMoving2020.csv,22,0.5064516129032258
onlyMoving2020.csv,23,0.5064516129032258
onlyMoving2020.csv,24,0.5064516129032258
onlyMoving2020.csv,25,0.5064516129032258
onlyMoving2020.csv,26,0.5064516129032258
onlyMoving2020.csv,27,0.5064516129032258
onlyMoving2020.csv,28,0.5064516129032258
onlyMoving2020.csv,29,0.5064516129032258
