Justin,Moving Average,class
-0.025378137651821873,-3.227058198640442e-05,DOWN
-0.04102350597609562,-4.557545274441743e-05,UP
0.006850813008130077,-3.44748939775652e-05,UP
-0.0757037974683544,-2.3632617245361587e-05,DOWN
-0.061153815261044187,-2.5882194897297595e-05,UP
-0.11439049586776863,-5.481296187381801e-06,UP
-0.05878218623481781,8.6125932907688e-06,UP
-0.08233333333333334,1.1387712420374285e-05,UP
-0.032610810810810825,1.4249534992405444e-05,DOWN
0.03362986425339366,-1.1623871170041156e-05,UP
0.10642008196721311,5.101045617017519e-06,UP
0.012729385964912271,8.046583688248177e-06,UP
-0.086217316017316,9.772549982356438e-06,UP
0.009486991869918688,1.7352892180078072e-05,UP
0.005923599999999993,8.360336067614327e-05,UP
0.005516017316017321,9.515239455915037e-05,UP
0.00544186991869919,0.000117397132156416,UP
0.039212903225806416,0.00013017612218124697,UP
0.052120762711864395,0.00018437938293858203,DOWN
0.09783947368421053,0.0001380278562412851,DOWN
-0.02535836734693877,0.00013322521975656088,UP
0.03870650406504066,0.00020432959803740047,UP
0.0007252066115702502,0.00027702281587815847,UP
0.1498350597609563,0.00035228707442636065,UP
0.08808360000000003,0.00035708870794715075,DOWN
0.11103278688524584,0.0003021935209792659,UP
0.09995918367346936,0.00034342857346025824,UP
0.10115296610169489,0.0003473985461561746,DOWN
0.1063712550607288,0.0003336807163913935,DOWN
0.1672004098360656,0.00026312759309088385,DOWN
0.09676348547717849,0.00020486922495988047,DOWN
0.1454567901234568,0.00018418492806526743,UP
0.03805170940170944,0.00020592319262546788,UP
0.003343852459016407,0.0002471782143049772,DOWN
0.012869322709163336,0.00021333369769904742,UP
0.03471219512195123,0.00023650779420303358,DOWN
0.07862967479674803,0.00022878006237436743,UP
0.07243669354838712,0.00024945273733512074,UP
0.0698277108433735,0.0002666837795728405,DOWN
0.06923849372384937,0.00022089816244030835,DOWN
0.11858192771084336,0.00018927109822874932,DOWN
0.13050358565737055,0.00018456004377576107,DOWN
0.04615060728744941,0.000179035967203367,DOWN
0.036840239043824725,0.000166968973677184,UP
0.02567428571428572,0.00017223340369731943,DOWN
0.027252521008403353,0.00014139826546899492,UP
0.03672348178137652,0.00014317725188472963,UP
0.13866025641025648,0.0002182626746494165,DOWN
0.09574683544303798,0.00019218540498489034,DOWN
0.14153905579399145,0.00017873895465059242,UP
0.08038373983739845,0.00019536717454027297,UP
-0.07350288065843623,0.0002195220561500566,UP
-0.030848535564853532,0.0002385363171177879,DOWN
0.02606254980079682,0.00023554734795494525,DOWN
0.06854412955465587,0.00019683541372583768,UP
0.14720206611570238,0.00020487096973287322,UP
0.01086831275720166,0.0002096325271541133,DOWN
-0.10779203187250987,0.00018578019426507275,DOWN
0.06525102040816325,0.000168054779633664,DOWN
0.021346000000000004,0.00013331575167296883,UP
-0.055403703703703705,0.00015725423654044945,UP
0.02874047619047619,0.00019952412750678938,UP
-0.03438723404255322,0.00021446194875673896,DOWN
0.03255140562248997,0.00019747321643581728,DOWN
-0.0096412017167382,0.00018286342912254838,UP
0.040006374501992056,0.0002216759659723344,DOWN
-0.015206224066390035,0.00016036489601711779,DOWN
0.003594285714285726,0.00014408984857738893,UP
0.016648945147679315,0.0001444589891872461,UP
0.015171428571428587,0.00017383969304307634,UP
0.039126666666666685,0.00019334975771490015,UP
0.03376572580645162,0.00019505883491977016,DOWN
0.029398795180722914,0.0001763166093307067,UP
0.049131535269709536,0.00019836655643490353,DOWN
-0.015194560669456049,0.00019397685402600118,DOWN
0.08718958333333333,0.0001445055901594383,DOWN
0.02360248962655601,0.00014356767426715322,DOWN
0.0787483739837398,0.00013282382817081384,UP
0.061117551020408174,0.00014539445292194308,UP
0.027407500000000015,0.00016209701835845358,DOWN
0.10196024590163934,0.0001568355628860374,DOWN
0.08558987854251014,0.00015175009930978867,DOWN
0.15007306122448985,9.187191428039476e-05,DOWN
-0.05823306772908366,8.21207298400406e-05,UP
0.034535564853556466,8.851524980846293e-05,DOWN
-0.04705758928571434,8.517602926794154e-05,UP
-0.03394297188755018,8.885381261425351e-05,DOWN
0.043952631578947375,2.615045652287762e-05,DOWN
-0.04049043824701196,3.009849973478751e-06,DOWN
-0.033413877551020404,-2.1908183385210833e-06,UP
-0.011166000000000011,6.187065606511055e-07,DOWN
-0.07320039840637449,-2.5561607791324548e-05,DOWN
0.03765282258064513,-3.2868736429048084e-05,DOWN
0.03491960000000008,-4.1299090771662605e-05,UP
-0.020099586776859496,-2.441597264812856e-05,UP
-0.021806374501992052,-2.312802369064393e-05,UP
0.0074276595744680995,4.4238626066173126e-05,DOWN
0.0029186991869918676,2.75372291680398e-05,UP
0.06797975708502024,4.31501679287738e-05,DOWN
0.026364754098360657,9.605103699517059e-06,UP
0.024065163934426242,1.1389800821381968e-05,UP
-0.016465811965811955,2.4665629481335216e-05,UP
-0.010399596774193554,2.933229945112359e-05,UP
-0.029005599999999992,3.3124234803283414e-05,UP
0.02221239316239317,3.738180093426635e-05,DOWN
0.023161290322580665,6.066996576237216e-07,UP
0.06658145161290321,1.2451901250987163e-05,UP
0.01840691056910568,4.5596958890392614e-05,DOWN
-0.0454704,4.319059914870138e-05,UP
-0.013125726141078833,5.786196666734966e-05,DOWN
0.07751088709677417,5.618087760139723e-05,DOWN
0.06900991735537187,4.845418690857528e-05,DOWN
0.11397160000000002,2.2344460198553406e-05,UP
0.2902333333333333,2.7942089306121076e-05,DOWN
0.05940414937759335,2.1005968002585362e-05,DOWN
0.03367759999999999,1.1862636894344192e-05,UP
-0.013197590361445785,1.39267686238842e-05,DOWN
0.06451513944223115,1.063400821421645e-05,UP
0.08134679999999998,3.149186169149054e-05,DOWN
-0.021114462809917366,3.652715635071857e-06,UP
0.007345999999999997,2.3991401254086497e-05,UP
0.033293600000000007,2.7322638829652135e-05,UP
0.034526122448979596,2.9369382018140655e-05,UP
0.022673599999999978,3.3129352139171786e-05,DOWN
-0.01287808764940238,2.9234035730851815e-05,DOWN
0.0105132530120482,-9.473508333357472e-08,UP
0.058669958847736625,2.1243146238525412e-05,UP
0.00499163346613546,2.24812253906137e-05,DOWN
0.019789558232931742,2.1135743780931193e-05,DOWN
0.053388796680497945,5.495184087545013e-06,DOWN
0.0055310638297872364,-1.9617857900167124e-05,DOWN
0.05411862348178135,-2.8504425231723474e-05,DOWN
-0.04703036437246962,-3.31588697373153e-05,UP
0.06024571428571428,-2.9613777795312046e-05,UP
-0.01583545816733068,-2.7799721178167758e-05,DOWN
0.07265806451612904,-5.334812970936298e-05,UP
0.049266938775510215,-4.0089059232695234e-05,DOWN
0.05283132530120484,-5.1872215095061236e-05,UP
0.09293842975206613,-2.9000010588253744e-05,DOWN
0.10466892430278893,-3.027708061820178e-05,DOWN
-0.01289558232931726,-3.304689883276701e-05,DOWN
0.03350121951219515,-3.478878769014315e-05,DOWN
0.036140833333333316,-6.598372785671103e-05,DOWN
0.010035199999999994,-7.555065865960664e-05,UP
0.013009523809523806,-5.874954191242843e-05,UP
-0.007809561752988031,-3.818027585533734e-05,UP
0.0009608870967741954,-3.633893739718452e-05,DOWN
0.014924066390041499,-4.708308090872748e-05,DOWN
0.11378644067796613,-6.037262523705955e-05,DOWN
0.07204415584415587,-8.205933662153164e-05,DOWN
-0.039561674008810575,-8.858144064505247e-05,UP
-0.002911599999999999,-7.514646790407475e-05,DOWN
-0.00477868852459015,-7.774154284723167e-05,DOWN
-0.013516299559471359,-8.758949971721108e-05,DOWN
-0.013149999999999985,-0.00010746978793463313,UP
0.07437120000000003,-9.040778224056467e-05,DOWN
0.03643427419354839,-0.00010187145172357859,DOWN
0.06605375,-0.0001018654916864481,UP
0.029217142857142865,-9.950286273197051e-05,UP
0.16221035856573718,-8.705221667226759e-05,DOWN
0.04617309236947791,-0.00010343103126886355,DOWN
0.022373999999999998,-0.00011106341651978546,DOWN
0.03330564516129031,-0.00011621926551175221,DOWN
-0.013481896551724128,-0.00012416124237302206,DOWN
0.03412954545454547,-0.00012854289446750933,DOWN
0.013065863453815264,-0.00014198702537693286,UP
-0.08611621621621622,-0.00013637560172896634,DOWN
0.05976135458167329,-0.0001383298195578586,UP
0.06037500000000001,-0.0001091313169478969,DOWN
0.016100803212851407,-0.0001332423637092628,UP
-0.004001632653061232,-0.0001279772606399554,UP
0.042588799999999975,-0.00012120026299466957,UP
-0.06371235059760955,-7.4922555150847e-05,DOWN
-0.03176760563380283,-0.0001023591075228758,UP
0.053165587044534425,-9.053630781741262e-05,DOWN
0.03757601626016255,-9.429256161430644e-05,UP
-0.03292418032786887,-9.262284008060284e-05,DOWN
0.138122310756972,-9.366544250055675e-05,UP
0.03220840000000001,-8.773020223795669e-05,DOWN
-0.05826867469879516,-9.187755828143906e-05,DOWN
0.11069811320754713,-0.00010123463612132788,UP
0.09168776371308021,-8.441541753523296e-05,DOWN
-0.09549236947791165,-8.542046397619352e-05,UP
0.107495219123506,-5.1995558040029977e-05,DOWN
0.0431816,-5.3199393842406906e-05,UP
0.0907948,-2.439939577270067e-05,DOWN
0.0738784,-3.6296212983621956e-05,UP
0.055626639344262284,-2.544813587213035e-05,DOWN
-0.03145909090909091,-2.625881059881152e-05,DOWN
-0.018833333333333327,-3.3500024577692855e-05,UP
0.026524180327868855,-2.5113081824290617e-05,DOWN
0.0,-4.920507837891108e-05,DOWN
0.08423972125435537,-5.608659086808743e-05,UP
0.04529590163934427,-4.966593293542765e-05,DOWN
-0.009168181818181825,-5.3520500028270135e-05,DOWN
0.058970386266094445,-6.436916085617028e-05,UP
0.10366733067729088,-4.419601066230072e-05,DOWN
0.07397429718875506,-6.380048196574784e-05,DOWN
0.12827928286852594,-8.499856960297869e-05,DOWN
0.004190000000000019,-0.00010956863785249737,UP
0.07264556451612898,-0.00010358275047095411,DOWN
-0.03224779116465863,-0.00010939936591514154,UP
0.05171075697211156,-9.997452717014355e-05,UP
-0.08469521912350599,-9.621664651038309e-05,UP
0.003154183266932277,-7.14834724770963e-05,DOWN
-0.048468292682926815,-8.338957606790487e-05,DOWN
-0.035302845528455265,-8.618132901028197e-05,UP
0.019399186991869946,-8.291323560594144e-05,DOWN
-0.0448362903225806,-0.00010510141001485174,UP
0.0003059999999999987,-9.35565010657946e-05,DOWN
0.04093577235772357,-9.908657590296244e-05,DOWN
0.044707171314741036,-0.00010338884795424441,UP
-0.003876494023904397,-9.477932933021904e-05,UP
0.035263346613545826,-7.603799388644639e-05,DOWN
-0.026269635627530357,-8.02225862626127e-05,UP
0.05746334661354581,-4.200531687947873e-05,UP
0.0032572016460905378,-4.0597656634666635e-05,UP
-0.017034262948207174,-3.929002078573163e-05,UP
-0.06834615384615389,-2.3241326452039246e-05,DOWN
-0.03260279999999998,-7.03966088517749e-05,DOWN
0.026149387755102036,-0.00010768833939689415,UP
0.11141952191235063,-9.970207080001181e-05,DOWN
0.057452988047808774,-0.00011323805146634669,DOWN
0.10543333333333327,-0.00012224047805386995,DOWN
0.06845577689243024,-0.00013169194149953434,DOWN
0.1665956175298804,-0.00013617699901069535,UP
0.03832048192771084,-0.00012816369646606596,UP
0.02567420814479636,-0.00011902941717800708,UP
0.04280364372469633,-9.36503426010038e-05,DOWN
-0.0008092369477911622,-9.609094660545381e-05,DOWN
0.03243770491803276,-9.7249892635487e-05,DOWN
0.1493704,-0.00011248158087551197,UP
0.07419094650205763,-0.00010253737201915136,DOWN
0.023685483870967732,-0.00010752929121649046,DOWN
0.002822800000000002,-0.00010756900684971704,UP
0.05149549180327867,-0.00010544299090420317,DOWN
0.048586885245901615,-0.00010778234443642454,DOWN
0.024421513944223105,-0.00011065564907197789,DOWN
0.07128047808764942,-0.00013530324254618087,UP
-0.044496747967479676,-0.0001329296653407308,UP
0.004126446280991725,-0.0001265190613108924,DOWN
0.01911102040816327,-0.00013694415984177866,DOWN
-0.032358775510204066,-0.0001376863758932867,UP
0.05785524193548387,-0.00013470011354965727,DOWN
0.1449829268292683,-0.00015261508134090107,DOWN
-0.035250996015936266,-0.00015735197598631956,DOWN
-0.014294000000000013,-0.00017251964485254234,DOWN
0.025945019920318724,-0.0002007281810152417,UP
0.034254799999999995,-0.0001988150339420347,UP
0.12363975903614458,-0.0001912391898848398,UP
-0.02684143426294822,-0.0001865855618916612,UP
-0.05749561752988049,-0.00018232891997493894,DOWN
0.06171485943775099,-0.00020920048392403245,UP
0.06363360995850624,-0.00020089092824271404,DOWN
-0.008435627530364368,-0.00020483713547747584,UP
0.04967680000000003,-0.0002010637688041328,DOWN
0.15478634538152625,-0.0002200731198589434,UP
0.0796779166666666,-0.0002040537787129093,DOWN
0.05450717131474107,-0.000208212843111788,UP
0.013287250996015939,-0.00019047968119112468,UP
0.021669512195121948,-0.00018207051023200194,UP
-0.039743673469387765,-0.00016801933026289184,UP
-0.050292771084337315,-0.00015487277188630522,DOWN
0.08986706827309236,-0.00017004833630718252,UP
0.0775812749003984,-0.0001652074180387153,UP
0.15831504065040639,-0.00016232459186649173,DOWN
-0.024833067729083644,-0.00016925986386695513,UP
-0.02255737051792829,-0.00016782909996937434,DOWN
0.015378486055776894,-0.00017398251047895386,DOWN
0.12073870967741933,-0.00019597619675115752,DOWN
0.10562727272727274,-0.00020468327892730898,UP
