Justin,Trump,Moving Average,class
0.14702028985507246,-0.05736341463414634,-2.216434312307669e-06,UP
0.029438888888888883,0.06458936170212766,-7.591541209439612e-06,DOWN
0.07453611111111108,0.045463157894736844,-5.688383434954147e-06,UP
0.16208149779735687,-0.014748648648648657,-3.114797457048901e-05,DOWN
0.06732409638554215,0.019590624999999993,-4.6717567008247585e-05,DOWN
0.022534033613445387,-0.050087804878048786,-3.7014644820088094e-05,UP
0.03334752475247526,0.08189487179487182,-5.775663639728812e-05,DOWN
-0.02013196347031962,-0.0758521739130435,-8.840072354243667e-05,DOWN
0.03471181818181818,0.10615365853658536,-8.531664480493362e-05,UP
-0.04617457627118645,0.045447058823529424,-8.619143256027861e-05,DOWN
-0.0031296943231441375,0.056297368421052665,-8.101247895364594e-05,UP
0.031427659574468116,-0.157675,-6.352517806518243e-05,UP
0.018033333333333318,0.07175102040816325,-6.55521679440163e-05,DOWN
0.14072558139534888,0.07554102564102565,-3.967461326914723e-05,UP
0.06249210526315785,-0.01131794871794871,-3.90068597235782e-05,UP
0.14844155844155843,-0.06649655172413793,-3.859600985189893e-05,UP
0.02013636363636364,0.051003030303030314,-5.051130918354296e-05,DOWN
0.11911226415094334,0.05919459459459458,-8.308929864453418e-05,DOWN
0.20366597938144326,-0.04944324324324324,-0.00011021321807569429,DOWN
0.02678232558139535,-0.04366999999999998,-9.922527789085756e-05,UP
0.16790000000000008,-0.10079333333333333,-0.0001045143693623185,DOWN
0.05327674418604651,0.039682352941176474,-0.00010927706245356106,DOWN
-0.0029800904977375572,-0.06172187500000002,-0.00011112649856048762,DOWN
0.028972844827586226,0.004247619047619037,-0.00012800189187722744,DOWN
0.02447763157894737,-0.029960869565217384,-0.00013676621706237846,DOWN
0.013043000000000013,0.11384146341463414,-0.00013881473229448993,DOWN
0.029556682027649762,0.16262857142857134,-0.00013674844333810832,UP
0.28100857142857144,0.06425641025641025,-0.00012255497695812245,UP
0.02228874999999999,0.017058333333333328,-0.00013331117129911085,DOWN
0.05873842794759822,0.11128809523809521,-0.00014642164527578494,DOWN
0.15101512605042017,0.22554473684210521,-0.00014856679927177652,DOWN
0.007570901639344255,-0.08907999999999999,-0.00013904907061146332,UP
0.041035593220339,-0.11539750000000001,-0.0001384151563741387,UP
0.07790331753554507,0.0711046511627907,-0.00012988517179968184,UP
0.044923829787234054,-0.0926142857142857,-0.00012189190692124541,UP
0.05263433476394853,0.06018999999999999,-0.0001385737798291764,DOWN
0.07166506550218339,0.18124102564102565,-0.00013959743021185744,DOWN
0.007213924050632907,0.07061290322580645,-0.00015271973138952788,DOWN
0.04351913875598085,-0.18715714285714283,-0.00014978113351871158,UP
-0.0006670886075949347,-0.0214046511627907,-0.0001447181362783656,UP
0.04179653679653677,-0.10038974358974359,-0.00013225088106727512,UP
0.033260829493087556,0.014376315789473681,-0.00014186154705120302,DOWN
0.021128691983122384,-0.17330540540540537,-0.00014765179690123809,DOWN
-0.005730000000000016,0.07979,-0.00014030258735719947,UP
-0.04102743362831858,0.13343488372093024,-0.00014065194217449672,DOWN
-0.0063428571428571405,-0.17361470588235295,-0.00011619126719941697,UP
0.0479938053097345,0.061544736842105256,-0.00011247728227203879,UP
0.03159029126213592,0.07386923076923077,-0.0001111636603539079,UP
0.10442843601895739,0.16094186046511633,-0.0001049816104801149,UP
0.005832388663967619,0.18285384615384614,-0.00010330969452310157,UP
0.050364406779660996,-0.03680789473684209,-0.000101674950273134,UP
0.02450515463917526,-0.08573333333333334,-0.0001027842657181921,DOWN
0.14572987012987018,0.07561944444444445,-0.00010780724576364697,DOWN
0.07238333333333333,-0.010462790697674435,-9.240021631851114e-05,UP
0.12938620689655173,0.09496764705882352,-8.656454683975134e-05,UP
0.1201,-0.03315000000000001,-8.995128395183905e-05,DOWN
0.07913070175438595,-0.1435,-8.92508021557159e-05,UP
0.04773004115226334,-0.12630555555555556,-8.53678378174294e-05,UP
0.08539707112970714,-0.18999285714285719,-6.388577463978251e-05,UP
0.06339830508474574,-0.02776585365853656,-5.333199828760904e-05,UP
0.09857136929460583,-0.02393333333333332,-7.991374351590252e-05,DOWN
0.018734615384615398,0.041276923076923086,-8.239809465115933e-05,DOWN
0.05867594936708859,-0.07377209302325581,-8.32503300185472e-05,DOWN
0.02603917050691244,0.059707500000000004,-7.67750104961884e-05,UP
0.02503096234309624,-0.0005000000000000112,-8.369610918879111e-05,DOWN
-0.02889999999999999,-0.06500833333333332,-5.266522986024924e-05,UP
0.024558024691358024,-0.05271666666666667,-5.0522983905176844e-05,UP
0.01964568965517243,0.011011627906976736,-6.711367503919874e-05,DOWN
-0.060407786885245854,-0.01630810810810811,-6.607191174290428e-05,UP
0.05615047619047621,0.07079512195121951,-4.586149164187425e-05,UP
0.02595208333333332,-0.11995000000000003,-4.953709198707301e-05,DOWN
0.01250599078341015,0.0666945945945946,-5.880608214003935e-05,DOWN
0.02825407725321888,-0.0024179487179487235,-5.6262113725447094e-05,UP
0.0684105485232067,-0.018046153846153844,-6.073261654804263e-05,DOWN
0.09524978723404261,-0.03901666666666667,-4.964748082647574e-05,UP
0.004095901639344275,0.07820540540540541,-6.952121496395236e-05,DOWN
0.06095585585585587,-0.09864878048780487,-5.882210281438205e-05,UP
0.04648278688524589,0.1048232558139535,-5.1851331786423316e-05,UP
0.03805022026431718,-0.14462045454545458,-5.907473518829143e-05,DOWN
-0.05762285714285714,0.0258,-5.130698125466182e-05,UP
0.09473846153846151,0.02777209302325582,-4.767224564550254e-05,UP
0.08154708333333333,-0.02574285714285714,-4.245672893965491e-05,UP
0.06234834710743801,-0.04916571428571426,-4.0761006872891414e-05,UP
0.059877966101694935,-0.10618260869565219,-7.671399729680672e-05,DOWN
0.059910878661087845,0.05018333333333331,-7.497286991697827e-05,UP
0.04872935779816509,0.12622121212121212,-9.533919835691407e-05,DOWN
0.06979999999999999,-0.0010055555555555573,-9.401646205620118e-05,UP
0.08784032921810699,0.17923333333333336,-9.352596376954736e-05,UP
-0.028291150442477896,-0.19576388888888893,-0.00010052110401215231,DOWN
-0.010599579831932783,-0.0689404255319149,-8.803536801216261e-05,UP
0.04294412955465589,-0.11572093023255814,-7.91244273499192e-05,UP
-0.026441626794258353,0.12391999999999999,-5.540110114798935e-05,UP
-0.003897368421052631,-0.2038051282051282,-7.767689381932286e-05,DOWN
0.04608083333333333,-0.0998864864864865,-6.889448332958459e-05,UP
0.03828678414096916,-0.08161621621621622,-6.854768561193048e-05,UP
0.05080731707317074,0.09473030303030304,-5.033575030743975e-05,UP
-0.04932307692307692,0.09559756097560974,-6.265952180339873e-05,DOWN
-0.09682102803738316,-0.085485,-6.175933224361607e-05,UP
-0.0005660465116279004,0.08653333333333335,-5.94925827777093e-05,UP
0.034748717948717936,0.05186315789473688,-6.150056818299277e-05,DOWN
0.0023621739130434832,-0.04884285714285715,-6.783336892102199e-05,DOWN
0.0013025316455696333,0.10908571428571429,-6.172561933848186e-05,UP
-0.004085775862068955,0.0798175,-5.8344327557247055e-05,UP
0.039520168067226906,-0.021439473684210536,-6.535596982604197e-05,DOWN
0.027850630252100828,0.038509756097560965,-6.836439030455388e-05,DOWN
-0.12275267857142849,-0.008936363636363642,-6.623584129061832e-05,UP
-0.14343428571428574,-0.08723033707865169,-7.385929402548008e-05,DOWN
-0.020053333333333336,0.0796609756097561,-3.840114340736278e-05,UP
-0.051704878048780455,0.11022571428571429,-3.550814613539899e-05,UP
-0.0005063380281689996,-0.045953191489361694,-4.600015840905414e-05,DOWN
0.0013245762711864356,0.020770731707317067,-4.5121177012719116e-05,UP
0.024819421487603292,-0.02192439024390244,-4.561442167205776e-05,DOWN
-0.007806329113924065,-0.2772052631578948,-4.0118834341962284e-05,UP
0.011664593301435404,-0.2614102564102564,-3.540508009214349e-05,UP
0.038694273127753316,-0.043199999999999995,-5.051525499655263e-05,DOWN
-0.034257894736842105,0.17865609756097564,-7.83480089616706e-05,DOWN
0.032066375545851525,-0.2523904761904761,-7.730231466540616e-05,UP
0.04470121951219512,-0.11549268292682927,-6.938096971431662e-05,UP
-0.004192399999999987,0.00961944444444444,-7.594345070249808e-05,DOWN
0.13116913580246917,-0.07115476190476189,-7.602006391671523e-05,DOWN
0.042978048780487804,0.14423947368421053,-9.752955415920361e-05,DOWN
0.05605198237885459,0.042106976744186043,-0.00010158200780829851,DOWN
0.023753271028037384,-0.07571999999999998,-9.810563198708877e-05,UP
0.1112793859649122,-0.030677777777777773,-0.00011196516819111935,DOWN
0.14656288209606977,0.002460606060606059,-0.0001093792918591685,UP
0.053353061224489795,0.04343902439024391,-0.00011511375271333613,DOWN
0.027901209677419374,0.03916756756756757,-0.00011611657515686602,DOWN
-0.022876446280991718,0.17981666666666665,-0.00012090601281533608,DOWN
0.01393434343434344,-0.09490540540540539,-0.00011752733124592574,UP
-0.017403508771929813,0.09560789473684213,-0.00011986004675157425,DOWN
0.004863596491228053,-0.0009073170731707374,-0.00010833183004232971,UP
0.03730555555555557,0.14895135135135135,-8.41014738954815e-05,UP
-0.012047639484978532,0.1758451612903226,-8.306930359669451e-05,UP
0.08373928571428571,-0.006553333333333312,-9.191303192901401e-05,DOWN
-0.005230416666666658,-0.07281463414634148,-9.09196783240862e-05,UP
0.05329530516431924,-0.03318787878787878,-8.722248189640958e-05,UP
-0.008240740740740738,0.025988235294117652,-8.646699628522825e-05,UP
-0.03875396825396823,0.05769302325581396,-7.600054088308106e-05,UP
0.0450093896713615,0.05938,-7.938907419235974e-05,DOWN
0.06486822429906543,-0.006057142857142868,-6.27349688606671e-05,UP
0.03204032258064516,-0.08367352941176472,-6.228039889610848e-05,UP
0.0508,-0.040254545454545446,-5.982090717981947e-05,UP
0.0497653846153846,0.09213421052631579,-5.880236925892568e-05,UP
0.05366629213483149,0.027893749999999985,-5.374248910205992e-05,UP
0.009477777777777772,0.014528571428571412,-5.4335665888194384e-05,DOWN
-0.08351463414634147,-0.01821842105263158,-6.314351408609475e-05,DOWN
0.0020718614718614773,0.058508823529411766,-6.198700607940033e-05,UP
0.07787219917012446,0.1382685714285714,-6.733099650602092e-05,DOWN
-0.06600079681274901,0.030002083333333332,-4.6352235370417105e-05,UP
0.1617906504065041,0.034368181818181805,-3.614092251913448e-05,UP
0.003935742971887552,0.04533684210526315,-4.33825119379172e-05,DOWN
-0.026523076923076917,0.030299999999999983,-3.8116962536749455e-05,UP
0.015255186721991696,-0.07711363636363636,-3.7772641000133333e-05,UP
0.03550597609561756,0.0957388888888889,-3.567782367208672e-05,UP
0.029169200000000013,0.04054210526315789,-4.6137448437511e-05,DOWN
-0.0026075697211155385,0.17871842105263153,-4.127713809198852e-05,UP
-0.034888211382113815,0.11948536585365854,-4.264249752483629e-05,DOWN
0.009901234567901221,0.09441875,-4.4895228424435274e-05,DOWN
0.15575200000000003,0.008897368421052614,-4.080320540400528e-05,UP
0.09589707112970718,0.01506341463414635,-3.408090220213822e-05,UP
0.010260444444444444,0.09392820512820513,-3.849465729066637e-05,DOWN
0.0168201646090535,-0.0633175,-6.993257239473749e-05,DOWN
0.04379585062240662,-0.007655172413793091,-7.48372457310964e-05,DOWN
0.008413333333333321,-0.026327906976744187,-5.166897424779826e-05,UP
-0.020609163346613567,0.02473947368421052,-5.0708245030506305e-05,UP
0.008753497942386832,0.010297058823529413,-5.484611686168428e-05,DOWN
0.042472427983539084,-0.002638461538461521,-5.572240311368937e-05,DOWN
-0.019525409836065526,-0.1329153846153846,-7.493984768958128e-05,DOWN
0.08868257261410788,0.0031000000000000003,-8.087952970337042e-05,DOWN
0.07413919999999996,0.02777096774193546,-7.689583693371027e-05,UP
0.00737848605577689,0.10495151515151518,-7.024967184787734e-05,UP
-0.003776339285714286,0.12075750000000003,-7.661830346616938e-05,DOWN
0.007979565217391306,0.114955,-7.768002861441303e-05,DOWN
0.030963135593220344,-0.05675945945945947,-9.230525145320634e-05,DOWN
0.07246772908366529,-0.09436111111111109,-8.901765511115656e-05,UP
0.010120717131474067,0.0005100000000000104,-8.074052882101057e-05,UP
0.020416334661354583,0.03870243902439027,-8.162989019400158e-05,DOWN
0.03535203252032521,0.18699574468085103,-8.073297971566973e-05,UP
0.16170956175298806,0.1496114285714286,-7.735484920701197e-05,UP
0.1899092105263159,0.03206410256410256,-7.758620319053833e-05,DOWN
0.04866882591093116,-0.06186111111111112,-9.163847642867928e-05,DOWN
0.02923333333333333,-0.0035378378378378276,-0.00010169695261841305,DOWN
-0.0105331983805668,-0.017840540540540538,-0.00010226479671837652,DOWN
0.024778947368421046,0.08776216216216216,-0.00010636586424461747,DOWN
0.2330878048780488,0.05078039215686278,-0.00013019909397637974,DOWN
